visibility,parent-FQN,method-name,param-list,return-type,tags
public,org.apache.fontbox.type1.Type1Font,getFontName,[],java.lang.String,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
,org.apache.pdfbox.pdmodel.interactive.form.PDDefaultAppearanceString,getFontName,[],org.apache.pdfbox.cos.COSName,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
private,org.apache.fontbox.cmap.CMap,getCodeFromArray,"[byte[], int, int]",int,"{multiple_statements=true, loops=true, parameters=true, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=true, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.PDCIDFontType0,getCFFFont,[],org.apache.fontbox.cff.CFFFont,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=true, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.PDCIDFontType0,isDamaged,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.PDCIDFontType2,isDamaged,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.PDTrueTypeFont,isDamaged,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.PDType1CFont,isDamaged,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.PDType1Font,isDamaged,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.PDType3Font,isDamaged,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.shading.ShadedTriangle,getDeg,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
private,org.apache.fontbox.ttf.CmapSubtable$SubHeader,getFirstCode,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
protected,org.apache.pdfbox.pdfwriter.COSWriter,getStartxref,[],long,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.io.MemoryUsageSetting,useMainMemory,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.encryption.PDEncryption,hasSecurityHandler,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
private,org.apache.fontbox.cff.DataInput,peek,[int],int,"{multiple_statements=false, loops=false, parameters=true, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.afm.CharMetric,getVv,[],float[],"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
private,org.apache.pdfbox.filter.CCITTFaxEncoderStream,getNextChanges,"[int, boolean]",int[],"{multiple_statements=true, loops=true, parameters=true, returns=true, switches=false, ifs=true, static=false, returns_primitives=false, local_variables=true, conditionals=false}"
public,org.apache.fontbox.ttf.OS2WindowsMetricsTable,getTypoAscender,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.PDPageContentStream$AppendMode,isPrepend,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.cos.COSObjectKey,getGeneration,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.PDPanoseClassification,getStrokeVariation,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
private,org.apache.pdfbox.pdmodel.graphics.shading.CoonsPatch,reshapeControlPoints,[java.awt.geom.Point2D[]],java.awt.geom.Point2D[][],"{multiple_statements=true, loops=false, parameters=true, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=true, conditionals=false}"
private,org.apache.pdfbox.pdmodel.graphics.shading.TensorPatch,reshapeControlPoints,[java.awt.geom.Point2D[]],java.awt.geom.Point2D[][],"{multiple_statements=true, loops=true, parameters=true, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=true, conditionals=false}"
public,org.apache.xmpbox.type.AbstractStructuredType,getPreferedPrefix,[],java.lang.String,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.debugger.streampane.tooltip.ColorToolTip,getToolTipText,[],java.lang.String,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.debugger.streampane.tooltip.FontToolTip,getToolTipText,[],java.lang.String,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.preflight.exception.MissingValidationProcessException,getProcessName,[],java.lang.String,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.preflight.graphic.ColorSpaces,getLabel,[],java.lang.String,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.filter.DecodeResult,getJPXColorSpace,[],org.apache.pdfbox.pdmodel.graphics.color.PDJPXColorSpace,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure,getHolderFormResources,[],org.apache.pdfbox.pdmodel.PDResources,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
,org.apache.pdfbox.debugger.streampane.tooltip.ColorToolTip,getMarkUp,[java.lang.String],java.lang.String,"{multiple_statements=false, loops=false, parameters=true, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
private,org.apache.fontbox.cff.Type2CharStringParser,getMaskLength,[],int,"{multiple_statements=true, loops=false, parameters=false, returns=true, switches=false, ifs=true, static=false, returns_primitives=true, local_variables=true, conditionals=false}"
public,org.apache.pdfbox.preflight.PreflightContext,getMetadata,[],org.apache.xmpbox.XMPMetadata,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.xmpbox.type.AbstractField,getMetadata,[],org.apache.xmpbox.XMPMetadata,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.multipdf.LayerUtility,getDocument,[],org.apache.pdfbox.pdmodel.PDDocument,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.fdf.FDFDocument,getDocument,[],org.apache.pdfbox.cos.COSDocument,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
,org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm,getDocument,[],org.apache.pdfbox.pdmodel.PDDocument,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.PDDocument,getDocument,[],org.apache.pdfbox.cos.COSDocument,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.preflight.PreflightContext,getDocument,[],org.apache.pdfbox.preflight.PreflightDocument,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.filter.ASCII85OutputStream,getLineLength,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.HeaderTable,getCreated,[],java.util.Calendar,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.NameRecord,getNameId,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState,getCurrentTransformationMatrix,[],org.apache.pdfbox.util.Matrix,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingContext,getDomain,[],float[],"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext,getDomain,[],float[],"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.shading.Type1ShadingContext,getDomain,[],float[],"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.OS2WindowsMetricsTable,getSuperscriptXSize,[],short,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.PostScriptTable,getGlyphNames,[],java.lang.String[],"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
protected,org.apache.pdfbox.pdmodel.common.function.PDFunction,clipToRange,"[float, float, float]",float,"{multiple_statements=true, loops=false, parameters=true, returns=true, switches=false, ifs=true, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.OS2WindowsMetricsTable,getStrikeoutPosition,[],short,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
private,org.apache.pdfbox.pdmodel.encryption.SaslPrep,surrogateCodePoint,[int],boolean,"{multiple_statements=false, loops=false, parameters=true, returns=true, switches=false, ifs=false, static=true, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner,getxAxis,[],float,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.xmpbox.xml.XmpParsingException,getErrorType,[],org.apache.xmpbox.xml.XmpParsingException$ErrorType,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
private,org.apache.pdfbox.pdmodel.interactive.annotation.handlers.CloudyBorder,getPolygonCloudRadius,[],double,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.xmpbox.XMPMetadata,getXpacketId,[],java.lang.String,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.HeaderTable,getXMax,[],short,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdfparser.PDFStreamParser,getTokens,[],java.util.List,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
private,org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject,clampColor,[float],float,"{multiple_statements=false, loops=false, parameters=true, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=true}"
private,org.apache.pdfbox.rendering.PageDrawer,clampColor,[float],float,"{multiple_statements=false, loops=false, parameters=true, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=true}"
protected,org.apache.pdfbox.pdfparser.BaseParser,isEndOfName,[int],boolean,"{multiple_statements=false, loops=false, parameters=true, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.NamingTable,getFontFamily,[],java.lang.String,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.GlyphData,getDescription,[],org.apache.fontbox.ttf.GlyphDescription,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.debugger.ui.ExtensionFileFilter,getDescription,[],java.lang.String,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.debugger.colorpane.DeviceNColorant,getMaximum,[],java.awt.Color,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
private,org.apache.pdfbox.pdmodel.interactive.digitalsignature.COSFilterInputStream,inRange,[],boolean,"{multiple_statements=true, loops=true, parameters=false, returns=true, switches=false, ifs=true, static=false, returns_primitives=true, local_variables=true, conditionals=false}"
public,org.apache.pdfbox.examples.signature.CreateVisibleSignature,isLateExternalSigning,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.examples.signature.CreateVisibleSignature2,isLateExternalSigning,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.PDFont,getFontMatrix,[],org.apache.pdfbox.util.Matrix,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.fontbox.type1.Type1Font,getFontID,[],java.lang.String,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.HeaderTable,getUnitsPerEm,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
protected,org.apache.pdfbox.rendering.PageDrawer,getGraphics,[],java.awt.Graphics2D,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
private,org.apache.pdfbox.util.DateConverter,restrainTZoffset,[long],int,"{multiple_statements=true, loops=false, parameters=true, returns=true, switches=false, ifs=true, static=true, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.afm.FontMetrics,getUnderlineThickness,[],float,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.PostScriptTable,getUnderlineThickness,[],short,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.type1.Type1Font,getUnderlineThickness,[],float,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure,getPdSignature,[],org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.examples.signature.validation.CertInformationCollector$CertSignatureInformation,isSelfSigned,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties,isVisualSignEnabled,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.afm.FontMetrics,getFontBBox,[],org.apache.fontbox.util.BoundingBox,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState,getCurrentClippingPath,[],java.awt.geom.Area,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.common.function.PDFunctionType0,getFunctionType,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.common.function.PDFunctionType2,getFunctionType,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.common.function.PDFunctionType3,getFunctionType,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.common.function.PDFunctionType4,getFunctionType,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.OS2WindowsMetricsTable,getPanose,[],byte[],"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.FileSystemFontProvider$FSFontInfo,getPanose,[],org.apache.pdfbox.pdmodel.font.PDPanoseClassification,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.rendering.PageDrawer$TransparencyGroup,getBBox,[],org.apache.pdfbox.pdmodel.common.PDRectangle,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
,org.apache.pdfbox.filter.CCITTFaxDecoderStream$Node,walk,[boolean],org.apache.pdfbox.filter.CCITTFaxDecoderStream$Node,"{multiple_statements=false, loops=false, parameters=true, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=true}"
public,org.apache.pdfbox.cos.COSArray,isNeedToBeUpdated,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.cos.COSDictionary,isNeedToBeUpdated,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.cos.COSObject,isNeedToBeUpdated,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState,getLineDashPattern,[],org.apache.pdfbox.pdmodel.graphics.PDLineDashPattern,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.fontbox.cff.Type2CharString,getType2Sequence,[],java.util.List,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.printing.PDFPageable,isSubsamplingAllowed,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.printing.PDFPrintable,isSubsamplingAllowed,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.rendering.PDFRenderer,isSubsamplingAllowed,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.rendering.PageDrawerParameters,isSubsamplingAllowed,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.GlyphData,getYMaximum,[],short,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.multipdf.Overlay,getDefaultOverlayFile,[],java.lang.String,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.color.PDDeviceCMYK,getInitialColor,[],org.apache.pdfbox.pdmodel.graphics.color.PDColor,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.color.PDCalGray,getInitialColor,[],org.apache.pdfbox.pdmodel.graphics.color.PDColor,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB,getInitialColor,[],org.apache.pdfbox.pdmodel.graphics.color.PDColor,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.color.PDDeviceGray,getInitialColor,[],org.apache.pdfbox.pdmodel.graphics.color.PDColor,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN,getInitialColor,[],org.apache.pdfbox.pdmodel.graphics.color.PDColor,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.color.PDDeviceRGB,getInitialColor,[],org.apache.pdfbox.pdmodel.graphics.color.PDColor,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.color.PDICCBased,getInitialColor,[],org.apache.pdfbox.pdmodel.graphics.color.PDColor,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.color.PDIndexed,getInitialColor,[],org.apache.pdfbox.pdmodel.graphics.color.PDColor,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.color.PDPattern,getInitialColor,[],org.apache.pdfbox.pdmodel.graphics.color.PDColor,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.color.PDSeparation,getInitialColor,[],org.apache.pdfbox.pdmodel.graphics.color.PDColor,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.text.PDFTextStripper,getAverageCharTolerance,[],float,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.debugger.ui.HighResolutionImageIcon,getIconWidth,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState,getBlendMode,[],org.apache.pdfbox.pdmodel.graphics.blend.BlendMode,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.HorizontalHeaderTable,getNumberOfHMetrics,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties,getSignatureReason,[],java.lang.String,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.text.TextPosition,getUnicode,[],java.lang.String,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner,getFormatterRectangleParameters,[],int[],"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.fontbox.afm.FontMetrics,getCharacters,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.HorizontalHeaderTable,getXMaxExtent,[],short,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.contentstream.PDFStreamEngine,getTextMatrix,[],org.apache.pdfbox.util.Matrix,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
