39,1
44,1
48,2
49,1
56,2
59,1
63,1
65,1
72,1
76,2
78,1
81,2
83,1
86,3
88,1
94,3
95,1
96,1
99,1
102,3
103,1
104,1
107,2
108,1
110,1
113,1
117,2
121,1
123,1
126,2
130,2
131,4
139,2
140,1
143,3
144,1
147,2
148,1
157,1
163,1
